"@timestamp","Average_Jitter_Downlink_Mb","Average_Jitter_Downlink_S1U","Average_Jitter_Uplink_Mb","Average_Jitter_Uplink_S1U","Average_Latency_Downlink_Mb","Average_Latency_Downlink_S1U","Average_Latency_Uplink_Mb","Average_Latency_Uplink_S1U","Average_One_Way_Audio_Downlink_Mb","Average_One_Way_Audio_Downlink_S1U","Average_One_Way_Audio_Uplink_Mb","Average_One_Way_Audio_Uplink_S1U","Average_Packet_Loss_Downlink_Mb","Average_Packet_Loss_Downlink_S1U","Average_Packet_Loss_Uplink_Mb","Average_Packet_Loss_Uplink_S1U","Count_Jitter_Downlink_S1U","Count_Jitter_Uplink_S1U","Count_Latency_Downlink_S1U","Count_Latency_Uplink_S1U","Count_PacketLoss_Uplink_S1U","Count_Packet_Loss_Downlink_S1U","DEPARTAMENTO","HOSTNAME","LATITUD","LOCALIDAD","LONGITUD","MOS_Average_Downlink_Mb","MOS_Average_Downlink_S1U","MOS_Average_Uplink_Mb","MOS_Average_Uplink_S1U","MOS_Count_Downlink_S1U","MOS_Count_Uplink_S1U","PROVINCIA","R-FACTOR_Count_Downlink_S1U","R-FACTOR_Count_Uplink_S1U","TIMESTAMP","_id","_index","_type","highlight","location","sort","tags","type"
2024-04-29 20:40:29.678,0,0.640,0,9.58,0,50,0,50,,0,,2,0,0,0,0.120,69,68,69,68,68,69,CAPITAL,CO00950L100,-31.4,CORDOBA,-64.2,0,4.17,0,4.12,69,68,CORDOBA,69,68,4/29/2024 8:16:00 PM,f-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-31.396469,-64.245432","1714434029678, 21067",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,0.590,0,8.88,0,50,0,50,,0,,7,0,0,0,0.130,64,63,64,63,63,64,CAPITAL,CO00950L100,-31.4,CORDOBA,-64.2,0,4.16,0,4.12,64,63,CORDOBA,64,63,4/29/2024 8:15:00 PM,fuw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-31.396469,-64.245432","1714434029678, 21066",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,0.350,0,7.03,0,50,0,50,,0,,0,0,0,0,0.110,31,31,31,31,31,31,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.16,0,4.12,31,31,CABA,31,31,4/29/2024 8:29:00 PM,few7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21065",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,11.7,0,14.1,0,45.8,0,50,,0,,26,0,0.0100,0,0.150,54,54,54,54,54,54,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.15,0,4.11,54,54,CABA,54,54,4/29/2024 8:28:00 PM,fOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21064",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,0.370,0,7.73,0,50,0,50,,0,,5,0,0.100,0,0.0500,34,34,34,34,34,34,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.13,0,4.14,34,34,CABA,34,34,4/29/2024 8:27:00 PM,e-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21063",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,0.320,0,7.85,0,50,0,50,,0,,1,0,0,0,0.0400,33,33,33,33,33,33,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.16,0,4.14,33,33,CABA,33,33,4/29/2024 8:26:00 PM,euw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21062",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,5.40,0,8.93,0,50.0,0,50,,0,,19,0,0.450,0,0.0400,41,38,41,38,38,41,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.04,0,4.14,41,38,CABA,41,38,4/29/2024 8:25:00 PM,eew7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21061",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,20.1,0,15.0,0,48.4,0,50,,0,,0,0,0,0,0.160,52,52,52,52,52,52,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.13,0,4.10,52,52,CABA,52,52,4/29/2024 8:24:00 PM,eOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21060",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,0.360,0,8.56,0,50,0,50,,0,,2,0,0.290,0,0.290,26,26,26,26,26,26,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.08,0,4.07,26,26,CABA,26,26,4/29/2024 8:23:00 PM,d-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21059",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.678,0,0.330,0,9.31,0,50,0,50,,0,,1,0,0.0900,0,0.0200,26,26,26,26,26,26,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.13,0,4.14,26,26,CABA,26,26,4/29/2024 8:22:00 PM,duw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029678, 21058",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.360,0,7.77,0,50,0,50,,0,,3,0,0,0,0.0100,33,32,33,32,32,33,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.15,0,4.15,33,32,CABA,33,32,4/29/2024 8:21:00 PM,dew7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029654, 21057",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.340,0,6.72,0,50,0,50,,0,,4,0,0,0,0.290,24,23,24,23,23,24,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.17,0,4.08,24,23,CABA,24,23,4/29/2024 8:20:00 PM,dOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029654, 21056",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.340,0,6.51,0,50,0,50,,0,,7,0,0,0,0.670,18,17,18,17,17,18,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.20,0,4.05,18,17,CABA,18,17,4/29/2024 8:18:00 PM,cuw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029654, 21054",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.410,0,9.69,0,50,0,50,,0,,0,0,0.0300,0,0.110,22,22,22,22,22,22,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.16,0,4.13,22,22,CABA,22,22,4/29/2024 8:17:00 PM,cew7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029654, 21053",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.380,0,6.70,0,50,0,50,,0,,0,0,0,0,0.0300,23,23,23,23,23,23,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.18,0,4.15,23,23,CABA,23,23,4/29/2024 8:16:00 PM,cOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029654, 21052",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.420,0,5,0,50,0,50,,0,,1,0,0,0,0.0300,23,23,23,23,23,23,CABA,CF00129L100,-34.6,CABA,-58.5,0,4.17,0,4.15,23,23,CABA,23,23,4/29/2024 8:15:00 PM,b-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-34.602781,-58.469455","1714434029654, 21051",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,0.290,0,5.75,0,50,0,50,,0,,1,0,0,0,0,14,14,14,14,14,14,YERBA BUENA,TU00766L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.21,0,4.20,14,14,TUCUMAN,14,14,4/29/2024 8:22:00 PM,bOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.807869,-65.291839","1714434029654, 21048",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,3.26,0,7.23,0,46.2,0,50,,1,,1,0,2.39,0,0.0700,15,15,15,15,15,15,YERBA BUENA,TU00766L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,3.80,0,4.12,15,15,TUCUMAN,15,15,4/29/2024 8:19:00 PM,aew7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.807869,-65.291839","1714434029654, 21045",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,9.61,0,3.83,0,51.2,0,31.6,,0,,0,0,0.130,0,0.0500,13,13,13,13,13,13,YERBA BUENA,TU00764L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,3.96,0,4,13,13,TUCUMAN,13,13,4/29/2024 8:27:00 PM,Y-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.813034000000002,-65.31230500000001","1714434029654, 21039",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.654,0,6.46,0,4.58,0,54.0,0,32.6,,0,,6,0,0.0500,0,0,15,14,15,14,14,15,YERBA BUENA,TU00764L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.02,0,4.04,15,14,TUCUMAN,15,14,4/29/2024 8:26:00 PM,Yuw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.813034000000002,-65.31230500000001","1714434029654, 21038",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.990,0,10.2,0,42.4,0,45.5,,0,,0,0,0.0700,0,0,11,11,11,11,11,11,YERBA BUENA,TU00760L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.04,0,4.08,11,11,TUCUMAN,11,11,4/29/2024 8:29:00 PM,VOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.823324,-65.268509","1714434029653, 21024",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.640,0,12.7,0,50,0,50,,0,,1,0,0.0900,0,0.0200,14,14,14,14,14,14,YERBA BUENA,TU00760L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.09,0,4.11,14,14,TUCUMAN,14,14,4/29/2024 8:28:00 PM,U-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.823324,-65.268509","1714434029653, 21023",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.320,0,8.67,0,50,0,50,,0,,7,0,0,0,0,17,16,17,16,16,17,YERBA BUENA,TU00759L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.22,0,4.22,17,16,TUCUMAN,17,16,4/29/2024 8:29:00 PM,TOw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.829388,-65.294543","1714434029653, 21016",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.430,0,10.8,0,50,0,50,,0,,32,0,0,0,0.0600,27,21,27,21,21,27,YERBA BUENA,TU00759L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.20,0,4.16,27,21,TUCUMAN,27,21,4/29/2024 8:28:00 PM,S-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.829388,-65.294543","1714434029653, 21015",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.660,0,5.59,0,50,0,50,,0,,0,0,0,0,0.0500,13,13,13,13,13,13,YERBA BUENA,TU00759L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.22,0,4.20,13,13,TUCUMAN,13,13,4/29/2024 8:23:00 PM,Ruw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.829388,-65.294543","1714434029653, 21010",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.580,0,6,0,50,0,50,,0,,4,0,0,0,0,16,16,16,16,16,16,YERBA BUENA,TU00759L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.22,0,4.22,16,16,TUCUMAN,16,16,4/29/2024 8:22:00 PM,Rew7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.829388,-65.294543","1714434029653, 21009",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.320,0,9.24,0,50,0,50,,0,,0,0,0,0,0.0500,14,14,14,14,14,14,YERBA BUENA,TU00758L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.15,0,4.13,14,14,TUCUMAN,14,14,4/29/2024 8:26:00 PM,POw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.813436,-65.304163","1714434029653, 21000",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,0.430,0,8.97,0,50,0,50,,0,,1,0,0.0300,0,0.760,14,14,14,14,14,14,YERBA BUENA,TU00758L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.18,0,3.97,14,14,TUCUMAN,14,14,4/29/2024 8:21:00 PM,N-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.813436,-65.304163","1714434029653, 20995",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.653,0,5.60,0,12.6,0,33.8,0,37.7,,0,,11,0,0.0300,0,0.770,23,22,23,22,22,23,YERBA BUENA,TU00758L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,3.94,0,3.68,23,22,TUCUMAN,23,22,4/29/2024 8:15:00 PM,M-w7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.813436,-65.304163","1714434029653, 20991",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.652,0,4.77,0,7.64,0,44.2,0,46.8,,0,,0,0,0,0,0.170,15,15,15,15,15,15,YERBA BUENA,TU00752L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.14,0,4.05,15,15,TUCUMAN,15,15,4/29/2024 8:29:00 PM,Muw7LI8BbzH95Go-OsdH,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.832186,-65.296634","1714434029652, 20990",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.643,0,3.29,0,4.41,0,43.3,0,50,,0,,1,0,0.0800,0,0.970,21,21,21,21,21,21,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.01,0,3.90,21,21,TUCUMAN,21,21,4/29/2024 8:29:00 PM,Kew7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029643, 35321",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.643,0,3.63,0,4.28,0,44.5,0,50,,0,,0,0,0.120,0,0.0300,20,20,20,20,20,20,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,3.99,0,4.03,20,20,TUCUMAN,20,20,4/29/2024 8:28:00 PM,KOw7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029643, 35320",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.643,0,3.61,0,5.45,0,45.0,0,50,,0,,1,0,0.0600,0,0.0300,27,27,27,27,27,27,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.04,0,4.06,27,27,TUCUMAN,27,27,4/29/2024 8:27:00 PM,J-w7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029643, 35319",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.642,0,6.64,0,3.94,0,42.4,0,50,,0,,0,0,0,0,0.0500,20,20,20,20,20,20,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.05,0,4.03,20,20,TUCUMAN,20,20,4/29/2024 8:26:00 PM,Juw7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029642, 35318",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.642,0,4.37,0,7.09,0,41.6,0,50,,0,,0,0,0.0400,0,0.290,20,20,20,20,20,20,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.03,0,3.95,20,20,TUCUMAN,20,20,4/29/2024 8:25:00 PM,Jew7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029642, 35317",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.642,0,3.41,0,7.65,0,41.6,0,50,,0,,0,0,0.0600,0,0.0800,20,20,20,20,20,20,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.02,0,4.01,20,20,TUCUMAN,20,20,4/29/2024 8:24:00 PM,JOw7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029642, 35316",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.642,0,6.41,0,9.47,0,40.2,0,50,,0,,0,0,0.130,0,0.0900,20,20,20,20,20,20,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,3.99,0,4.02,20,20,TUCUMAN,20,20,4/29/2024 8:23:00 PM,I-w7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029642, 35315",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.642,0,2.87,0,7.45,0,42.9,0,50,,0,,8,0,0.0100,0,0.0300,27,25,27,25,25,27,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.09,0,4.07,27,25,TUCUMAN,27,25,4/29/2024 8:22:00 PM,Iuw7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029642, 35314",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-29 20:40:29.642,0,5.97,0,6.54,0,41.3,0,50,,0,,0,0,0.0500,0,0,20,20,20,20,20,20,YERBA BUENA,TU00751L100,-26.8,YERBA BUENA - MARCOS PAZ,-65.3,0,4.02,0,4.04,20,20,TUCUMAN,20,20,4/29/2024 8:21:00 PM,Iew7LI8BbzH95Go-OscD,bocx-kpi_viavi_user_plane-2024.04.29,,,"-26.8312,-65.3015","1714434029642, 35313",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
