"@timestamp","Average_Jitter_Downlink_Mb","Average_Jitter_Downlink_S1U","Average_Jitter_Uplink_Mb","Average_Jitter_Uplink_S1U","Average_Latency_Downlink_Mb","Average_Latency_Downlink_S1U","Average_Latency_Uplink_Mb","Average_Latency_Uplink_S1U","Average_One_Way_Audio_Downlink_Mb","Average_One_Way_Audio_Downlink_S1U","Average_One_Way_Audio_Uplink_Mb","Average_One_Way_Audio_Uplink_S1U","Average_Packet_Loss_Downlink_Mb","Average_Packet_Loss_Downlink_S1U","Average_Packet_Loss_Uplink_Mb","Average_Packet_Loss_Uplink_S1U","Count_Jitter_Downlink_S1U","Count_Jitter_Uplink_S1U","Count_Latency_Downlink_S1U","Count_Latency_Uplink_S1U","Count_PacketLoss_Uplink_S1U","Count_Packet_Loss_Downlink_S1U","DEPARTAMENTO","HOSTNAME","LATITUD","LOCALIDAD","LONGITUD","MOS_Average_Downlink_Mb","MOS_Average_Downlink_S1U","MOS_Average_Uplink_Mb","MOS_Average_Uplink_S1U","MOS_Count_Downlink_S1U","MOS_Count_Uplink_S1U","PROVINCIA","R-FACTOR_Count_Downlink_S1U","R-FACTOR_Count_Uplink_S1U","TIMESTAMP","_id","_index","_type","highlight","location","sort","tags","type"
2024-04-11 05:10:03,0,32.1,0,52.1,0,31.7,0,63.1,,1,,0,0,0,0,0,18,18,18,18,18,18,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.09,0,3.95,18,18,TUCUMAN,18,18,4/11/2024 4:56:00 AM,du40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003191, 243",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,25.3,0,43.0,0,28.3,0,53.7,,0,,0,0,0.170,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.04,0,3.99,20,20,TUCUMAN,20,20,4/11/2024 4:55:00 AM,de40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003191, 242",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,18.8,0,55.7,0,33.7,0,47.4,,0,,0,0,0,0,0.0400,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.09,0,3.96,20,20,TUCUMAN,20,20,4/11/2024 4:54:00 AM,dO40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003191, 241",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,27.7,0,46.6,0,34.5,0,48.1,,0,,0,0,0,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.08,0,3.99,20,20,TUCUMAN,20,20,4/11/2024 4:53:00 AM,c-40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 240",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,39.7,0,80.4,0,31.9,0,47.2,,0,,0,0,0,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.06,0,3.89,20,20,TUCUMAN,20,20,4/11/2024 4:52:00 AM,cu40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 239",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,58.5,0,60.3,0,32.3,0,48.2,,0,,0,0,0.0700,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,3.99,0,3.95,20,20,TUCUMAN,20,20,4/11/2024 4:51:00 AM,ce40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 238",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,52.6,0,56.6,0,29.1,0,45.7,,0,,0,0,0,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.04,0,3.97,20,20,TUCUMAN,20,20,4/11/2024 4:50:00 AM,cO40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 237",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,46.5,0,66.6,0,32.6,0,44.9,,0,,0,0,0,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.06,0,3.95,20,20,TUCUMAN,20,20,4/11/2024 4:49:00 AM,b-40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 236",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,50.4,0,70.4,0,31.0,0,45.4,,0,,0,0,0.0800,0,0,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.03,0,3.91,20,20,TUCUMAN,20,20,4/11/2024 4:48:00 AM,bu40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 235",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
2024-04-11 05:10:03,0,44.1,0,67.6,0,26.1,0,47.6,,0,,0,0,0.140,0,0.120,20,20,20,20,20,20,CAPITAL,TU00501L100,-26.9,SAN MIGUEL DE TUCUMAN,-65.2,0,4.01,0,3.88,20,20,TUCUMAN,20,20,4/11/2024 4:47:00 AM,be40zI4BbzH95Go-7XvD,bocx-kpi_viavi_user_plane-2024.04.11,,,"-26.869228999999997,-65.215602","1712823003188, 234",BOCX_KPI_VIAVI_USER_PLANE_V2,_doc
