2024-07-23 00:06:13,MSSM1PYASU1,1460,48.01,21.84,95.00,0.13,0.00,0.00,0.95,0.00,3.90,0.00
2024-07-23 00:06:14,MSSM1PYOLL2,1207,51.36,22.12,96.02,0.00,0.24,0.00,1.15,0.08,2.48,0.00
2024-07-23 00:06:15,MSSM2ARCOR2,5750,65.39,19.28,96.92,0.01,0.05,0.00,1.14,0.01,1.84,0.00
2024-07-23 00:06:15,MSSM2AROLL1,5780,65.58,18.89,97.56,0.01,0.10,0.00,1.00,0.01,1.29,0.00
2024-07-23 00:08:02,MSSMAR03,3016,59.01,26.62,97.81,0.03,0.09,0.00,1.02,0.00,1.02,0.00
2024-07-23 00:08:03,MSSNEU03,272,60.29,26.10,96.69,0.00,0.00,0.00,1.47,0.00,1.83,0.00
2024-07-23 00:08:05,MSSBAH03,4352,58.31,22.31,91.10,5.67,0.00,0.00,1.21,0.02,1.97,0.00
2024-07-23 00:08:05,MSSGRA02,36,58.33,19.44,94.44,0.00,0.00,0.00,0.00,0.00,5.55,0.00
2024-07-23 00:08:07,MSSMON04,411,65.93,18.97,98.30,0.00,0.00,0.00,0.48,0.00,1.21,0.00
2024-07-23 00:08:08,MSSMON05,1032,63.85,18.70,96.31,0.00,0.09,0.00,1.74,0.00,1.84,0.00
2024-07-23 00:08:08,MSSOLL02,1985,68.56,12.84,87.35,0.65,5.39,0.00,4.28,0.00,2.31,0.00
2024-07-23 00:08:09,MSSCOR06,1621,67.79,14.80,87.97,0.61,5.36,0.00,2.96,0.00,3.08,0.00
2024-07-23 00:08:10,MSSM1ARCOR1,9085,61.13,14.23,95.53,0.50,0.12,0.13,1.30,0.01,2.38,0.00
2024-07-23 00:08:10,MSSM1AROLL2,6637,61.38,15.38,96.51,0.03,0.36,0.07,1.06,0.03,1.91,0.00
2024-07-23 00:08:11,MSSM3AROLL1,4789,62.99,21.90,96.65,0.25,0.12,0.00,1.48,0.00,1.48,0.00
2024-07-23 00:08:12,MSSM3ARCOR1,4017,63.20,21.50,96.88,0.02,0.19,0.00,1.29,0.04,1.54,0.00
2024-07-23 00:08:13,MSSM1PYASU1,1756,48.34,21.35,95.44,0.11,0.00,0.00,0.85,0.00,3.58,0.00
2024-07-23 00:08:13,MSSM1PYOLL2,1501,50.63,23.51,96.60,0.00,0.19,0.00,0.93,0.06,2.19,0.00
2024-07-23 00:08:14,MSSM2ARCOR2,9050,65.02,19.55,96.73,0.05,0.06,0.00,1.18,0.02,1.94,0.00
2024-07-23 00:08:15,MSSM2AROLL1,9121,65.86,18.81,97.51,0.03,0.10,0.00,0.97,0.01,1.35,0.00
2024-07-23 00:10:03,MSSMAR03,3740,59.78,26.09,97.88,0.02,0.08,0.00,0.96,0.00,1.04,0.00
2024-07-23 00:10:05,MSSNEU03,777,59.71,27.02,96.91,0.12,0.00,0.00,1.02,0.00,1.93,0.00
2024-07-23 00:10:07,MSSGRA02,118,63.55,22.88,94.91,0.00,0.00,0.00,2.54,0.00,2.54,0.00
2024-07-23 00:10:08,MSSBAH03,44,56.81,29.54,93.18,4.54,0.00,0.00,2.27,0.00,0.00,0.00
2024-07-23 00:10:09,MSSMON04,619,63.00,22.13,97.90,0.00,0.00,0.16,0.64,0.00,1.29,0.00
2024-07-23 00:10:10,MSSMON05,1245,63.85,19.43,96.54,0.00,0.08,0.00,1.68,0.00,1.68,0.00
2024-07-23 00:10:11,MSSOLL02,131,73.28,12.97,91.60,2.29,3.05,0.00,1.52,0.00,1.52,0.00
2024-07-23 00:10:12,MSSCOR06,1894,67.63,15.41,88.80,0.58,4.75,0.00,2.95,0.00,2.90,0.00
2024-07-23 00:10:13,MSSM1ARCOR1,11184,61.14,14.13,95.61,0.42,0.11,0.10,1.33,0.00,2.38,0.00
2024-07-23 00:10:13,MSSM1AROLL2,8787,61.42,15.32,96.49,0.03,0.29,0.11,1.02,0.02,2.01,0.00
2024-07-23 00:10:14,MSSM3AROLL1,6123,62.19,22.61,96.81,0.22,0.11,0.00,1.42,0.00,1.42,0.00
2024-07-23 00:10:15,MSSM1PYASU1,2006,47.35,21.53,95.76,0.09,0.00,0.00,0.74,0.00,3.38,0.00
2024-07-23 00:10:15,MSSM3ARCOR1,5310,62.73,21.77,96.89,0.05,0.16,0.00,1.43,0.03,1.41,0.00
2024-07-23 00:10:16,MSSM1PYOLL2,1757,50.08,23.84,96.64,0.00,0.17,0.00,0.91,0.05,2.21,0.00
2024-07-23 00:10:18,MSSM2ARCOR2,12329,65.75,19.51,96.86,0.04,0.08,0.00,1.22,0.02,1.75,0.00
2024-07-23 00:10:18,MSSM2AROLL1,12406,66.12,18.86,97.58,0.02,0.13,0.00,0.93,0.00,1.30,0.00
2024-07-23 00:12:02,MSSMAR03,4407,60.49,25.61,97.73,0.02,0.11,0.00,0.97,0.02,1.13,0.00
2024-07-23 00:12:03,MSSNEU03,1187,58.29,26.70,96.46,0.08,0.00,0.00,1.43,0.00,2.02,0.00
2024-07-23 00:12:04,MSSGRA02,182,62.63,21.97,93.40,0.00,0.00,0.00,4.39,0.00,2.19,0.00
2024-07-23 00:12:05,MSSBAH03,622,54.50,23.79,90.03,6.27,0.16,0.00,1.60,0.00,1.92,0.00
2024-07-23 00:12:06,MSSMON04,742,62.53,21.29,97.44,0.00,0.00,0.13,0.80,0.00,1.61,0.00
2024-07-23 00:12:08,MSSMON05,1397,64.56,19.39,96.77,0.00,0.07,0.00,1.50,0.00,1.64,0.00
